OrderID,ProductName,Category,Quantity,Price,Revenue,OrderDate
ORD-100368,Hoodie,Clothing,6,61.88,371.28,2024-02-23
ORD-100369,Non-stick Pan,Home & Kitchen,3,27.54,82.62,2024-12-03
ORD-100370,Hair Dryer,Beauty,2,73.38,146.76,2024-09-15
ORD-100371,Vacuum Cleaner,Home & Kitchen,3,161.26,483.78,2024-06-02
ORD-100372,Electric Kettle,Home & Kitchen,7,37.67,263.69,2024-12-24
ORD-100373,Air Fryer,Home & Kitchen,1,134.5,134.5,2024-05-12
ORD-100374,Cycling Helmet,Sports,7,46.8,327.6,2025-07-26
ORD-100375,Moisturizer,Beauty,3,39.98,119.94,2025-11-17
ORD-100376,Fitness Tracker,Sports,2,123.99,247.98,2024-04-05
ORD-100377,Running Jacket,Clothing,1,61.13,61.13,2024-01-19
ORD-100378,Smartphone Case,Electronics,1,45.15,45.15,2024-12-15
ORD-100379,Electric Kettle,Home & Kitchen,4,25.89,103.56,2024-05-20
ORD-100380,Cotton T-Shirt,Clothing,2,23.24,46.48,2025-06-03
ORD-100381,Fitness Tracker,Sports,3,110.3,330.9,2024-02-08
ORD-100382,Fitness Tracker,Sports,3,120.07,360.21,2024-05-14
ORD-100383,Smartphone Case,Electronics,3,45.39,136.17,2025-12-10
ORD-100384,Moisturizer,Beauty,5,12.7,63.5,2025-03-24
ORD-100385,Denim Jeans,Clothing,4,50.02,200.08,2025-03-30
ORD-100386,Lipstick Set,Beauty,3,20.78,62.34,2024-08-27
ORD-100387,Sneakers,Clothing,4,68.57,274.28,2024-07-17
ORD-100388,Football,Sports,2,36.16,72.32,2025-04-17
ORD-100389,Sunscreen,Beauty,6,19.36,116.16,2025-06-24
ORD-100390,Smartphone Case,Electronics,7,13.77,96.39,2025-09-11
ORD-100391,Sneakers,Clothing,2,99.96,199.92,2025-01-15
ORD-100392,Smartwatch,Electronics,2,152.36,304.72,2024-05-07
ORD-100393,Hair Dryer,Beauty,4,91.45,365.8,2025-04-05
ORD-100394,Laptop Sleeve,Electronics,4,65.07,260.28,2024-04-03
ORD-100395,Laptop Sleeve,Electronics,4,84.59,338.36,2024-12-23
ORD-100396,Sneakers,Clothing,2,78.57,157.14,2025-05-29
ORD-100397,Cotton T-Shirt,Clothing,3,11.82,35.46,2025-01-18
ORD-100398,Cotton T-Shirt,Clothing,4,12.55,50.2,2025-10-27
ORD-100399,Wireless Earbuds,Electronics,4,116.49,465.96,2024-10-20
ORD-100400,Electric Kettle,Home & Kitchen,2,40.77,81.54,2025-12-23
ORD-100401,Non-stick Pan,Home & Kitchen,4,29.06,116.24,2024-01-20
ORD-100402,Fitness Tracker,Sports,5,102.68,513.4,2025-09-15
ORD-100403,Bluetooth Speaker,Electronics,4,45.63,182.52,2024-08-31
ORD-100404,Laptop Sleeve,Electronics,1,45.86,45.86,2025-10-16
ORD-100405,Cotton T-Shirt,Clothing,2,19.75,39.5,2025-05-26
ORD-100406,Smartwatch,Electronics,4,150.65,602.6,2025-08-11
ORD-100407,Laptop Sleeve,Electronics,5,49.98,249.9,2024-01-02
ORD-100408,Sneakers,Clothing,3,111.79,335.37,2024-07-10
ORD-100409,Bluetooth Speaker,Electronics,6,84.21,505.26,2024-03-10
ORD-100410,Vacuum Cleaner,Home & Kitchen,3,82.45,247.35,2025-07-21
ORD-100411,Yoga Mat,Sports,8,24.15,193.2,2025-10-12
ORD-100412,Cotton T-Shirt,Clothing,5,27.7,138.5,2024-12-31
ORD-100413,Cotton T-Shirt,Clothing,2,18.89,37.78,2025-08-18
ORD-100414,Cotton T-Shirt,Clothing,1,22.3,22.3,2024-12-26
ORD-100415,Moisturizer,Beauty,4,33.77,135.08,2025-12-02
ORD-100416,Moisturizer,Beauty,4,13.01,52.04,2024-05-18
ORD-100417,Lipstick Set,Beauty,2,18.52,37.04,2024-02-07
ORD-100418,Smartphone Case,Electronics,2,14.29,28.58,2024-02-12
ORD-100419,Sneakers,Clothing,4,90.45,361.8,2025-07-10
ORD-100420,Smartphone Case,Electronics,3,18.79,56.37,2024-10-19
ORD-100421,Hair Dryer,Beauty,2,28.92,57.84,2024-10-06
ORD-100422,Sneakers,Clothing,3,126.19,378.57,2025-03-26
ORD-100423,Denim Jeans,Clothing,2,52.92,105.84,2025-05-23
ORD-100424,Hoodie,Clothing,2,72.99,145.98,2024-09-30
ORD-100425,Face Serum,Beauty,4,43.23,172.92,2025-03-16
ORD-100426,Sunscreen,Beauty,5,13.45,67.25,2024-10-27
ORD-100427,Bluetooth Speaker,Electronics,5,73.82,369.1,2024-11-09
ORD-100428,Moisturizer,Beauty,5,29.55,147.75,2025-12-07
ORD-100429,Running Jacket,Clothing,4,103.62,414.48,2025-09-21
ORD-100430,Cotton T-Shirt,Clothing,3,19.93,59.79,2024-03-17
ORD-100431,Hoodie,Clothing,2,44.1,88.2,2025-11-26
ORD-100432,Smartwatch,Electronics,4,327.97,1311.88,2025-11-25
ORD-100433,Wireless Earbuds,Electronics,4,115.41,461.64,2024-08-29
ORD-100434,Sneakers,Clothing,4,36.71,146.84,2025-08-03
ORD-100435,Laptop Sleeve,Electronics,2,35.04,70.08,2025-01-14
ORD-100436,Sunscreen,Beauty,4,20.07,80.28,2024-05-20
ORD-100437,Running Jacket,Clothing,4,110.67,442.68,2024-09-12
ORD-100438,Smartphone Case,Electronics,1,24.36,24.36,2025-05-26
ORD-100439,Yoga Mat,Sports,3,41.22,123.66,2024-09-25
ORD-100440,Moisturizer,Beauty,6,17.43,104.58,2025-09-18
ORD-100441,Football,Sports,7,14.98,104.86,2024-07-23
ORD-100442,Football,Sports,4,38.98,155.92,2024-06-25
ORD-100443,Cotton T-Shirt,Clothing,4,28.98,115.92,2025-11-29
ORD-100444,Cycling Helmet,Sports,3,27.63,82.89,2025-12-27
ORD-100445,Storage Container Set,Home & Kitchen,7,38.98,272.86,2024-06-10
ORD-100446,Dumbbell Set,Sports,3,92.07,276.21,2025-01-05
ORD-100447,Smartphone Case,Electronics,4,15.62,62.48,2024-05-22
ORD-100448,Storage Container Set,Home & Kitchen,5,31.01,155.05,2025-07-21
ORD-100449,Hoodie,Clothing,4,65.38,261.52,2024-05-12
ORD-100450,Bluetooth Speaker,Electronics,4,95.27,381.08,2025-02-11
ORD-100451,Sunscreen,Beauty,2,25.99,51.98,2025-02-24
ORD-100452,Face Serum,Beauty,2,82.22,164.44,2024-05-08
ORD-100453,Air Fryer,Home & Kitchen,5,148.59,742.95,2025-04-22
ORD-100454,Hoodie,Clothing,4,63.97,255.88,2025-10-17
ORD-100455,Moisturizer,Beauty,1,25.43,25.43,2025-03-19
ORD-100456,Yoga Mat,Sports,3,18.55,55.65,2025-06-14
ORD-100457,Bluetooth Speaker,Electronics,4,59.38,237.52,2025-12-27
ORD-100458,Fitness Tracker,Sports,2,150.05,300.1,2024-10-17
ORD-100459,Hoodie,Clothing,8,27.13,217.04,2024-10-08
ORD-100460,Hoodie,Clothing,2,47.26,94.52,2024-04-05
ORD-100461,Smartwatch,Electronics,5,111.24,556.2,2024-06-06
ORD-100462,Vacuum Cleaner,Home & Kitchen,2,287.22,574.44,2024-12-11
ORD-100463,Non-stick Pan,Home & Kitchen,3,17.5,52.5,2024-03-24
ORD-100464,Vacuum Cleaner,Home & Kitchen,4,205.76,823.04,2024-09-28
ORD-100465,Lipstick Set,Beauty,3,24.32,72.96,2025-09-24
ORD-100466,Vacuum Cleaner,Home & Kitchen,3,166.63,499.89,2024-10-23
ORD-100467,Denim Jeans,Clothing,3,47.56,142.68,2025-12-02
ORD-100468,Cotton T-Shirt,Clothing,2,17.82,35.64,2024-06-10
ORD-100469,Electric Kettle,Home & Kitchen,3,55.25,165.75,2024-12-14
ORD-100470,Running Jacket,Clothing,3,145.47,436.41,2024-12-19
ORD-100471,Bluetooth Speaker,Electronics,1,71.83,71.83,2025-06-11
ORD-100472,Sneakers,Clothing,3,67.39,202.17,2024-05-05
ORD-100473,Cotton T-Shirt,Clothing,5,13.39,66.95,2024-02-21
ORD-100474,Hoodie,Clothing,6,40.86,245.16,2025-03-04
ORD-100475,Dumbbell Set,Sports,4,181.29,725.16,2024-12-01
ORD-100476,Moisturizer,Beauty,5,29.72,148.6,2024-06-12
ORD-100477,Air Fryer,Home & Kitchen,2,178.42,356.84,2024-11-11
ORD-100478,Laptop Sleeve,Electronics,3,39.56,118.68,2025-06-01
ORD-100479,Hoodie,Clothing,3,28.73,86.19,2024-12-27
ORD-100480,Hoodie,Clothing,3,69.26,207.78,2025-10-31
ORD-100481,Cotton T-Shirt,Clothing,5,14.71,73.55,2024-04-20
ORD-100482,Cycling Helmet,Sports,2,41.57,83.14,2025-02-16
ORD-100483,Hoodie,Clothing,6,34.94,209.64,2025-07-29
ORD-100484,Non-stick Pan,Home & Kitchen,3,42.55,127.65,2025-01-30
ORD-100485,Hair Dryer,Beauty,7,70.13,490.91,2025-09-30
ORD-100486,Wireless Earbuds,Electronics,2,74.25,148.5,2025-02-07
ORD-100487,Fitness Tracker,Sports,2,149.81,299.62,2025-01-09
ORD-100488,Smartwatch,Electronics,3,204.72,614.16,2025-02-15
ORD-100489,Smartphone Case,Electronics,1,25.13,25.13,2025-12-31
ORD-100490,Air Fryer,Home & Kitchen,2,154.01,308.02,2024-06-01
ORD-100491,Storage Container Set,Home & Kitchen,4,23.21,92.84,2025-09-19
ORD-100492,Hoodie,Clothing,6,66.67,400.02,2024-11-02
ORD-100493,Vacuum Cleaner,Home & Kitchen,1,177.45,177.45,2025-06-29
ORD-100494,Air Fryer,Home & Kitchen,3,101.21,303.63,2024-01-18
ORD-100495,Lipstick Set,Beauty,2,16.41,32.82,2025-08-20
ORD-100496,Yoga Mat,Sports,6,27.52,165.12,2025-09-03
ORD-100497,Fitness Tracker,Sports,5,63.41,317.05,2025-08-14
ORD-100498,Laptop Sleeve,Electronics,5,47.17,235.85,2024-06-23
ORD-100499,Lipstick Set,Beauty,4,28.81,115.24,2024-05-31
ORD-100500,Hoodie,Clothing,2,37.92,75.84,2025-12-18
ORD-100501,Bluetooth Speaker,Electronics,2,36.74,73.48,2025-03-04
ORD-100502,Lipstick Set,Beauty,4,27.56,110.24,2025-05-28
ORD-100503,Yoga Mat,Sports,4,19.85,79.4,2025-12-23
ORD-100504,Bluetooth Speaker,Electronics,4,77.01,308.04,2025-11-09
ORD-100505,Denim Jeans,Clothing,4,56.43,225.72,2025-04-15
ORD-100506,Running Jacket,Clothing,1,103.34,103.34,2025-11-23
ORD-100507,Hair Dryer,Beauty,1,54.89,54.89,2025-09-16
ORD-100508,Cycling Helmet,Sports,5,40.77,203.85,2025-07-25
ORD-100509,Cycling Helmet,Sports,7,66.27,463.89,2024-10-22
ORD-100510,Lipstick Set,Beauty,3,25.89,77.67,2024-11-20
ORD-100511,Storage Container Set,Home & Kitchen,5,14.7,73.5,2024-10-21
ORD-100512,Lipstick Set,Beauty,2,31.53,63.06,2025-02-08
ORD-100513,Dumbbell Set,Sports,4,28.85,115.4,2024-10-24
ORD-100514,Yoga Mat,Sports,3,56.65,169.95,2024-12-20
ORD-100515,Air Fryer,Home & Kitchen,7,100.91,706.37,2024-08-07
ORD-100516,Vacuum Cleaner,Home & Kitchen,2,175.82,351.64,2025-12-13
ORD-100517,Smartwatch,Electronics,6,121.75,730.5,2024-09-02
ORD-100518,Vacuum Cleaner,Home & Kitchen,3,196.89,590.67,2024-08-19
ORD-100519,Laptop Sleeve,Electronics,4,72.52,290.08,2024-12-04
ORD-100520,Smartphone Case,Electronics,6,35.64,213.84,2024-01-06
ORD-100521,Dumbbell Set,Sports,4,95.0,380.0,2025-02-20
ORD-100522,Football,Sports,8,34.16,273.28,2025-05-03
ORD-100523,Hair Dryer,Beauty,2,49.79,99.58,2024-11-24
ORD-100524,Wireless Earbuds,Electronics,6,95.28,571.68,2025-10-29
ORD-100525,Non-stick Pan,Home & Kitchen,3,38.11,114.33,2024-06-28
ORD-100526,Yoga Mat,Sports,4,44.74,178.96,2025-02-10
ORD-100527,Bluetooth Speaker,Electronics,2,26.52,53.04,2024-02-08
ORD-100528,Non-stick Pan,Home & Kitchen,4,37.66,150.64,2024-12-09
ORD-100529,Fitness Tracker,Sports,5,107.12,535.6,2025-06-20
ORD-100530,Fitness Tracker,Sports,2,62.01,124.02,2025-04-24
ORD-100531,Hair Dryer,Beauty,1,71.58,71.58,2024-06-15
ORD-100532,Electric Kettle,Home & Kitchen,2,39.26,78.52,2024-01-15
ORD-100533,Sunscreen,Beauty,2,28.96,57.92,2025-11-21
ORD-100534,Laptop Sleeve,Electronics,3,39.19,117.57,2025-03-13
ORD-100535,Wireless Earbuds,Electronics,2,121.56,243.12,2024-07-08
ORD-100536,Electric Kettle,Home & Kitchen,6,24.67,148.02,2024-01-07
ORD-100537,Bluetooth Speaker,Electronics,6,62.78,376.68,2024-12-03
ORD-100538,Face Serum,Beauty,5,50.65,253.25,2024-09-24
ORD-100539,Face Serum,Beauty,5,22.21,111.05,2025-11-14
ORD-100540,Sneakers,Clothing,3,117.39,352.17,2025-12-03
ORD-100541,Cycling Helmet,Sports,2,27.65,55.3,2025-12-07
ORD-100542,Cycling Helmet,Sports,2,61.35,122.7,2025-01-11
ORD-100543,Smartphone Case,Electronics,1,14.91,14.91,2025-05-04
ORD-100544,Sunscreen,Beauty,2,18.03,36.06,2025-01-17
ORD-100545,Air Fryer,Home & Kitchen,1,170.63,170.63,2025-07-04
ORD-100546,Moisturizer,Beauty,2,46.99,93.98,2025-11-27
ORD-100547,Yoga Mat,Sports,2,29.39,58.78,2025-06-22
ORD-100548,Face Serum,Beauty,4,20.36,81.44,2025-07-31
ORD-100549,Sunscreen,Beauty,5,21.76,108.8,2024-07-26
ORD-100550,Bluetooth Speaker,Electronics,5,61.94,309.7,2025-06-16
ORD-100551,Sunscreen,Beauty,6,12.59,75.54,2025-05-15
ORD-100552,Non-stick Pan,Home & Kitchen,3,22.21,66.63,2025-04-09
ORD-100553,Hoodie,Clothing,4,56.7,226.8,2024-02-29
ORD-100554,Hair Dryer,Beauty,3,48.12,144.36,2024-01-23
ORD-100555,Moisturizer,Beauty,5,13.83,69.15,2025-08-15
ORD-100556,Cotton T-Shirt,Clothing,5,27.6,138.0,2025-07-08
ORD-100557,Yoga Mat,Sports,4,13.24,52.96,2025-04-28
ORD-100558,Denim Jeans,Clothing,4,56.88,227.52,2025-10-18
ORD-100559,Air Fryer,Home & Kitchen,2,196.66,393.32,2025-01-18
ORD-100560,Sneakers,Clothing,3,41.5,124.5,2025-01-19
ORD-100561,Fitness Tracker,Sports,1,113.24,113.24,2024-05-16
ORD-100562,Denim Jeans,Clothing,2,31.66,63.32,2025-07-04
ORD-100563,Smartphone Case,Electronics,3,28.52,85.56,2024-01-04
ORD-100564,Football,Sports,5,40.45,202.25,2025-11-20
ORD-100565,Sneakers,Clothing,3,64.05,192.15,2024-08-23
ORD-100566,Running Jacket,Clothing,1,118.73,118.73,2024-07-12
ORD-100567,Face Serum,Beauty,2,65.08,130.16,2024-02-02
ORD-100568,Cotton T-Shirt,Clothing,1,12.29,12.29,2024-09-03
ORD-100569,Wireless Earbuds,Electronics,3,81.35,244.05,2025-04-02
ORD-100570,Face Serum,Beauty,1,58.75,58.75,2024-09-07
ORD-100571,Denim Jeans,Clothing,3,28.05,84.15,2025-07-06
ORD-100572,Yoga Mat,Sports,6,33.09,198.54,2024-05-23
ORD-100573,Hoodie,Clothing,3,63.03,189.09,2024-11-22
ORD-100574,Hair Dryer,Beauty,7,38.87,272.09,2024-08-30
ORD-100575,Smartwatch,Electronics,2,161.3,322.6,2024-08-14
ORD-100576,Hoodie,Clothing,4,80.12,320.48,2025-08-28
ORD-100577,Football,Sports,3,29.0,87.0,2025-07-23
ORD-100578,Football,Sports,4,21.62,86.48,2025-06-21
ORD-100579,Denim Jeans,Clothing,1,44.63,44.63,2024-11-03
ORD-100580,Lipstick Set,Beauty,2,29.12,58.24,2024-09-03
ORD-100581,Denim Jeans,Clothing,3,64.87,194.61,2025-04-19
ORD-100582,Air Fryer,Home & Kitchen,4,148.1,592.4,2025-07-24
ORD-100583,Running Jacket,Clothing,4,58.3,233.2,2024-07-27
ORD-100584,Laptop Sleeve,Electronics,2,22.57,45.14,2025-01-14
ORD-100585,Moisturizer,Beauty,3,21.09,63.27,2024-02-22
ORD-100586,Sunscreen,Beauty,7,25.77,180.39,2024-02-10
ORD-100587,Smartwatch,Electronics,8,281.64,2253.12,2025-11-18
ORD-100588,Storage Container Set,Home & Kitchen,4,52.03,208.12,2024-11-06
ORD-100589,Smartphone Case,Electronics,3,30.34,91.02,2024-04-30
ORD-100590,Moisturizer,Beauty,4,34.68,138.72,2025-12-13
ORD-100591,Smartphone Case,Electronics,4,20.31,81.24,2025-07-19
ORD-100592,Sneakers,Clothing,2,127.73,255.46,2025-06-30
ORD-100593,Running Jacket,Clothing,2,106.8,213.6,2025-06-09
ORD-100594,Sneakers,Clothing,4,152.56,610.24,2024-11-23
ORD-100595,Sneakers,Clothing,6,102.77,616.62,2024-02-16
ORD-100596,Smartphone Case,Electronics,4,15.12,60.48,2024-01-17
ORD-100597,Fitness Tracker,Sports,3,71.87,215.61,2025-03-03
ORD-100598,Smartphone Case,Electronics,3,23.55,70.65,2025-01-23
ORD-100599,Hoodie,Clothing,5,104.13,520.65,2025-11-01
ORD-100600,Sneakers,Clothing,4,123.78,495.12,2025-10-19
ORD-100601,Running Jacket,Clothing,3,43.23,129.69,2024-06-22
ORD-100602,Electric Kettle,Home & Kitchen,3,57.5,172.5,2025-07-09
ORD-100603,Fitness Tracker,Sports,1,143.4,143.4,2024-02-04
ORD-100604,Wireless Earbuds,Electronics,1,70.11,70.11,2024-01-07
ORD-100605,Dumbbell Set,Sports,5,111.61,558.05,2024-03-10
ORD-100606,Smartwatch,Electronics,4,140.87,563.48,2025-04-11
ORD-100607,Vacuum Cleaner,Home & Kitchen,2,199.63,399.26,2025-05-09
ORD-100608,Smartwatch,Electronics,3,190.38,571.14,2025-07-18
ORD-100609,Bluetooth Speaker,Electronics,1,78.5,78.5,2025-07-02
ORD-100610,Laptop Sleeve,Electronics,3,22.54,67.62,2024-07-02
ORD-100611,Smartphone Case,Electronics,1,14.02,14.02,2024-09-03
ORD-100612,Storage Container Set,Home & Kitchen,6,33.61,201.66,2024-09-30
ORD-100613,Laptop Sleeve,Electronics,4,39.75,159.0,2025-04-15
ORD-100614,Dumbbell Set,Sports,7,121.17,848.19,2024-11-03
ORD-100615,Yoga Mat,Sports,3,29.79,89.37,2024-04-05
ORD-100616,Sneakers,Clothing,4,106.5,426.0,2024-02-27
ORD-100617,Face Serum,Beauty,4,58.98,235.92,2025-05-26
ORD-100618,Storage Container Set,Home & Kitchen,6,46.72,280.32,2025-08-02
ORD-100619,Fitness Tracker,Sports,7,67.39,471.73,2024-02-13
ORD-100620,Fitness Tracker,Sports,5,72.05,360.25,2025-05-01
ORD-100621,Cycling Helmet,Sports,4,67.27,269.08,2025-07-10
ORD-100622,Bluetooth Speaker,Electronics,4,78.2,312.8,2024-01-17
ORD-100623,Air Fryer,Home & Kitchen,5,92.52,462.6,2024-03-19
ORD-100624,Vacuum Cleaner,Home & Kitchen,4,202.02,808.08,2025-02-02
ORD-100625,Air Fryer,Home & Kitchen,2,184.94,369.88,2024-05-23
ORD-100626,Face Serum,Beauty,3,62.55,187.65,2025-05-27
ORD-100627,Cotton T-Shirt,Clothing,5,11.62,58.1,2025-03-23
ORD-100628,Smartwatch,Electronics,3,264.41,793.23,2025-09-20
ORD-100629,Running Jacket,Clothing,3,87.25,261.75,2024-01-31
ORD-100630,Lipstick Set,Beauty,3,14.62,43.86,2025-05-17
ORD-100631,Air Fryer,Home & Kitchen,1,86.22,86.22,2025-03-18
ORD-100632,Air Fryer,Home & Kitchen,4,160.81,643.24,2024-03-28
ORD-100633,Denim Jeans,Clothing,6,30.39,182.34,2025-12-31
ORD-100634,Sneakers,Clothing,3,146.59,439.77,2025-12-29
ORD-100635,Laptop Sleeve,Electronics,3,43.92,131.76,2024-11-20
ORD-100636,Bluetooth Speaker,Electronics,4,53.52,214.08,2025-03-31
ORD-100637,Denim Jeans,Clothing,4,26.32,105.28,2024-03-30
ORD-100638,Hoodie,Clothing,2,45.22,90.44,2025-06-08
ORD-100639,Bluetooth Speaker,Electronics,5,33.23,166.15,2025-07-21
ORD-100640,Storage Container Set,Home & Kitchen,2,11.93,23.86,2025-01-29
ORD-100641,Cotton T-Shirt,Clothing,4,24.78,99.12,2025-07-26
ORD-100642,Fitness Tracker,Sports,1,60.89,60.89,2025-06-17
ORD-100643,Denim Jeans,Clothing,3,34.32,102.96,2024-10-02
ORD-100644,Non-stick Pan,Home & Kitchen,4,41.2,164.8,2024-06-20
ORD-100645,Sneakers,Clothing,4,74.66,298.64,2024-03-19
ORD-100646,Football,Sports,2,25.45,50.9,2025-08-31
ORD-100647,Denim Jeans,Clothing,5,25.62,128.1,2024-11-07
ORD-100648,Hoodie,Clothing,3,77.61,232.83,2025-01-24
ORD-100649,Running Jacket,Clothing,2,94.08,188.16,2025-03-16
ORD-100650,Fitness Tracker,Sports,4,82.94,331.76,2024-05-19
ORD-100651,Electric Kettle,Home & Kitchen,4,32.49,129.96,2025-05-05
ORD-100652,Cycling Helmet,Sports,4,63.55,254.2,2024-10-25
ORD-100653,Vacuum Cleaner,Home & Kitchen,2,125.54,251.08,2024-09-05
ORD-100654,Sneakers,Clothing,1,56.24,56.24,2025-01-08
ORD-100655,Vacuum Cleaner,Home & Kitchen,3,110.15,330.45,2025-07-12
ORD-100656,Face Serum,Beauty,7,73.31,513.17,2025-04-17
ORD-100657,Bluetooth Speaker,Electronics,3,43.88,131.64,2025-12-10
ORD-100658,Football,Sports,5,32.2,161.0,2025-11-20
ORD-100659,Electric Kettle,Home & Kitchen,5,41.57,207.85,2024-09-15
ORD-100660,Lipstick Set,Beauty,6,19.35,116.1,2024-03-16
ORD-100661,Vacuum Cleaner,Home & Kitchen,2,181.85,363.7,2025-02-14
ORD-100662,Football,Sports,3,12.66,37.98,2025-07-10
ORD-100663,Fitness Tracker,Sports,3,112.83,338.49,2025-08-31
ORD-100664,Smartphone Case,Electronics,3,39.23,117.69,2025-11-04
ORD-100665,Smartwatch,Electronics,4,182.69,730.76,2024-02-15
ORD-100666,Air Fryer,Home & Kitchen,3,286.8,860.4,2024-12-05
ORD-100667,Cotton T-Shirt,Clothing,5,13.48,67.4,2024-04-10
ORD-100668,Vacuum Cleaner,Home & Kitchen,5,191.59,957.95,2025-07-25
ORD-100669,Air Fryer,Home & Kitchen,3,102.19,306.57,2025-01-18
ORD-100670,Sunscreen,Beauty,8,21.02,168.16,2025-12-08
ORD-100671,Cotton T-Shirt,Clothing,3,10.14,30.42,2025-05-09
ORD-100672,Cotton T-Shirt,Clothing,2,23.64,47.28,2024-04-28
ORD-100673,Hair Dryer,Beauty,3,59.38,178.14,2024-11-15
ORD-100674,Sunscreen,Beauty,1,16.03,16.03,2025-05-09
ORD-100675,Laptop Sleeve,Electronics,2,26.96,53.92,2024-11-22
ORD-100676,Wireless Earbuds,Electronics,4,96.84,387.36,2024-01-24
ORD-100677,Electric Kettle,Home & Kitchen,4,35.63,142.52,2024-09-06
ORD-100678,Storage Container Set,Home & Kitchen,4,26.44,105.76,2025-07-27
ORD-100679,Sneakers,Clothing,5,56.4,282.0,2025-10-06
ORD-100680,Air Fryer,Home & Kitchen,2,53.1,106.2,2025-02-09
ORD-100681,Electric Kettle,Home & Kitchen,3,37.71,113.13,2025-04-05
ORD-100682,Denim Jeans,Clothing,3,27.31,81.93,2024-07-29
ORD-100683,Face Serum,Beauty,1,18.23,18.23,2025-08-14
ORD-100684,Dumbbell Set,Sports,2,81.35,162.7,2025-01-09
ORD-100685,Running Jacket,Clothing,4,111.39,445.56,2025-11-17
ORD-100686,Storage Container Set,Home & Kitchen,7,24.41,170.87,2025-09-03
ORD-100687,Cotton T-Shirt,Clothing,4,20.61,82.44,2024-12-22
ORD-100688,Denim Jeans,Clothing,2,57.72,115.44,2025-11-20
ORD-100689,Hoodie,Clothing,3,29.14,87.42,2025-08-27
ORD-100690,Wireless Earbuds,Electronics,2,66.08,132.16,2024-09-01
ORD-100691,Smartphone Case,Electronics,5,20.56,102.8,2025-06-07
ORD-100692,Vacuum Cleaner,Home & Kitchen,3,144.01,432.03,2025-01-27
ORD-100693,Vacuum Cleaner,Home & Kitchen,4,252.38,1009.52,2025-12-11
ORD-100694,Dumbbell Set,Sports,3,48.62,145.86,2025-07-22
ORD-100695,Denim Jeans,Clothing,1,72.42,72.42,2024-11-18
ORD-100696,Storage Container Set,Home & Kitchen,7,30.1,210.7,2024-01-10
ORD-100697,Laptop Sleeve,Electronics,3,46.89,140.67,2025-07-29
ORD-100698,Air Fryer,Home & Kitchen,9,155.51,1399.59,2025-03-01
ORD-100699,Denim Jeans,Clothing,3,38.99,116.97,2024-03-25
ORD-100700,Moisturizer,Beauty,3,11.81,35.43,2024-10-26
ORD-100701,Bluetooth Speaker,Electronics,3,80.91,242.73,2024-06-21
ORD-100702,Air Fryer,Home & Kitchen,6,126.3,757.8,2025-07-16
ORD-100703,Storage Container Set,Home & Kitchen,4,44.94,179.76,2025-07-10
ORD-100704,Cotton T-Shirt,Clothing,3,15.44,46.32,2025-03-27
ORD-100705,Yoga Mat,Sports,5,42.31,211.55,2025-10-31
ORD-100706,Cotton T-Shirt,Clothing,2,11.59,23.18,2025-04-05
ORD-100707,Yoga Mat,Sports,1,38.72,38.72,2025-03-25
ORD-100708,Smartphone Case,Electronics,2,29.56,59.12,2024-08-02
ORD-100709,Storage Container Set,Home & Kitchen,2,40.56,81.12,2025-12-28
ORD-100710,Hoodie,Clothing,5,73.12,365.6,2024-05-22
ORD-100711,Face Serum,Beauty,3,33.06,99.18,2025-08-06
ORD-100712,Hoodie,Clothing,3,48.21,144.63,2024-06-21
ORD-100713,Hair Dryer,Beauty,4,41.77,167.08,2025-08-09
ORD-100714,Yoga Mat,Sports,2,51.84,103.68,2024-05-18
ORD-100715,Face Serum,Beauty,5,61.7,308.5,2024-10-10
ORD-100716,Smartphone Case,Electronics,1,14.25,14.25,2024-09-12
ORD-100717,Denim Jeans,Clothing,2,47.62,95.24,2025-11-23
ORD-100718,Bluetooth Speaker,Electronics,7,58.35,408.45,2025-10-04
ORD-100719,Cotton T-Shirt,Clothing,3,16.19,48.57,2025-02-16
ORD-100720,Running Jacket,Clothing,5,114.32,571.6,2025-04-10
ORD-100721,Cotton T-Shirt,Clothing,3,21.21,63.63,2024-04-05
ORD-100722,Running Jacket,Clothing,5,93.66,468.3,2024-03-05
ORD-100723,Sneakers,Clothing,5,79.17,395.85,2024-08-04
ORD-100724,Running Jacket,Clothing,3,96.12,288.36,2024-12-11
ORD-100725,Laptop Sleeve,Electronics,4,88.94,355.76,2024-12-17
ORD-100726,Face Serum,Beauty,8,44.59,356.72,2024-04-11
ORD-100727,Yoga Mat,Sports,5,49.52,247.6,2024-05-07
ORD-100728,Laptop Sleeve,Electronics,2,59.35,118.7,2024-01-01
ORD-100729,Denim Jeans,Clothing,2,31.06,62.12,2025-10-27
ORD-100730,Cycling Helmet,Sports,7,62.04,434.28,2024-04-05
ORD-100731,Running Jacket,Clothing,3,133.51,400.53,2025-11-11
ORD-100732,Laptop Sleeve,Electronics,6,29.72,178.32,2025-10-02
ORD-100733,Moisturizer,Beauty,5,32.49,162.45,2025-03-15
ORD-100734,Face Serum,Beauty,2,37.82,75.64,2024-08-06
ORD-100735,Smartphone Case,Electronics,3,27.72,83.16,2025-06-15
ORD-100736,Bluetooth Speaker,Electronics,2,88.84,177.68,2024-05-03
ORD-100737,Denim Jeans,Clothing,3,23.6,70.8,2025-05-04
